id,agent,time,score
1488,2,18,-800
1489,2,38,800
1490,2,21,-500
1491,2,15,-800
1492,2,14,-500
1493,2,6,-500
1494,2,15,-500
1495,2,17,-500
1496,2,15,-500
1497,2,31,800
1498,2,44,1200
1499,2,36,1100
1500,2,40,400
1501,2,66,2200
1502,2,44,1000
1503,2,8,-500
1504,2,19,-500
1505,2,6,-1000
1506,2,12,-1000
1507,2,24,-600
1508,2,28,-600
1509,2,15,-1000
1510,2,49,1500
1511,2,6,-1000
1512,2,12,-1000
1513,2,16,-800
1514,2,17,-800
1515,2,13,-500
1516,2,42,1300
1517,2,81,4000
1518,2,13,-500
1519,2,5,-500
1520,2,23,-600
1521,2,16,-1000
1522,2,22,-600
1523,2,75,3200
1524,2,43,1300
1525,2,17,-300
1526,2,1,-500
1527,2,17,-500
1528,2,19,-600
1529,2,23,-300
1530,2,63,2300
1531,2,20,-500
1532,2,35,-200
1533,2,10,-1000
1534,2,36,-100
1535,2,7,-500
1536,2,18,-500
1537,2,14,-1000
1538,2,18,-500
1539,2,24,100
1540,2,17,-500
1541,2,32,500
1542,2,16,-500
1543,2,16,-500
1544,2,25,0
1545,2,13,-500
1546,2,70,2600
1547,2,20,-500
1548,2,29,-600
1549,2,19,-800
1550,2,18,-500
1551,2,29,-100
1552,2,20,-300
1553,2,3,-1000
1554,2,26,-100
1555,2,63,2700
1556,2,12,-1000
1557,2,96,5100
1558,2,15,-500
1559,2,18,-300
1560,2,29,100
1561,2,55,1600
1562,2,46,1500
1563,2,64,2700
1564,2,18,-300
1565,2,19,-800
1566,2,30,-400
1567,2,1,-1000
1568,2,13,-1000
1569,2,50,1200
1570,2,72,2900
1571,2,17,-1000
1572,2,23,-200
1573,2,15,-1000
1574,2,7,-1000
1575,2,32,0
1576,2,21,-1000
1577,2,25,300
1578,2,30,500
1579,2,26,-400
1580,2,26,700
1581,2,35,800
1582,2,13,-1000
1583,2,4,-500
1584,2,29,-200
1585,2,20,-1000
1586,2,26,0
1587,2,21,-800
1588,2,36,1100
1589,2,4,-500
1590,2,26,-800
1591,2,19,-1000
1592,2,14,-1000
1593,2,98,5000
1594,2,38,100
1595,2,13,-500
1596,2,10,-1000
1597,2,25,-400
1598,2,14,-800
1599,2,32,300
1600,2,18,-1000
1601,2,24,-100
1602,2,42,800
1603,2,21,-300
1604,2,20,-500
1605,2,30,900
1606,2,21,-1000
1607,2,12,-1000
1608,2,34,700
1609,2,24,-800
1610,2,18,-800
1611,2,30,-600
1612,2,23,-600
1613,2,37,500
1614,2,23,-1000
1615,2,8,-500
1616,2,18,-1000
1617,2,11,-1000
1618,2,6,-500
1619,2,17,-1000
1620,2,40,200
1621,2,15,-1000
1622,2,36,200
1623,2,15,-500
1624,2,46,1000
1625,2,19,-1000
1626,2,15,-1000
1627,2,43,1500
1628,2,21,-300
1629,2,14,-500
1630,2,19,-500
1631,2,27,-400
1632,2,24,-400
1633,2,24,-200
1634,2,20,-1000
1635,2,1,-1000
1636,2,33,900
1637,2,16,-500
1638,2,21,-400
1639,2,12,-1000
1640,2,52,1300
1641,2,23,-100
1642,2,12,-500
1643,2,18,-1000
1644,2,34,300
1645,2,35,1300
1646,2,13,-500
1647,2,18,-100
1648,2,22,-800
1649,2,37,500
1650,2,33,900
1651,2,3,-500
1652,2,13,-500
1653,2,24,100
1654,2,40,400
1655,2,1,-500
1656,2,19,-100
1657,2,22,-600
1658,2,10,-500
1659,2,32,-200
1660,2,22,100
1661,2,11,-1000
1662,2,27,-100
1663,2,2,-500
1664,2,10,-1000
1665,2,22,-300
1666,2,7,-500
1667,2,23,-600
1668,2,71,2400
1669,2,19,-800
1670,2,22,-1000
1671,2,15,-1000
1672,2,16,-500
1673,2,23,-600
1674,2,37,1100
1675,2,24,300
1676,2,86,3800
1677,2,18,-1000
1678,2,16,-500
1679,2,17,-1000
1680,2,23,-600
1681,2,31,700
1682,2,16,-500
1683,2,79,3700
1684,2,22,-800
1685,2,72,2800
1686,2,43,800
1687,2,20,100
1688,2,19,-800
1689,2,15,-500
1690,2,8,-1000
1691,2,21,-500
1692,2,45,1000
1693,2,20,-100
1694,2,20,-300
1695,2,39,0
1696,2,38,1100
1697,2,8,-1000
1698,2,26,100
1699,2,31,700
1700,2,25,-600
1701,2,12,-500
1702,2,4,-1000
1703,2,65,2600
1704,2,19,-500
1705,2,14,-1000
1706,2,23,-100
1707,2,27,-200
1708,2,23,-300
1709,2,19,-300
1710,2,13,-1000
1711,2,19,-1000
1712,2,20,-300
1713,2,33,400
1714,2,21,-100
1715,2,19,-100
1716,2,20,-500
1717,2,18,-1000
1718,2,23,-300
1719,2,81,4700
1720,2,37,900
1721,2,17,-300
1722,2,10,-500
1723,2,7,-500
1724,2,24,500
1725,2,20,-800
1726,2,54,2000
1727,2,13,-500
1728,2,15,-1000
1729,2,19,-800
1730,2,54,1000
1731,2,23,-800
1732,2,20,-500
1733,2,18,-300
1734,2,59,2100
1735,2,35,300
1736,2,19,-500
1737,2,22,-500
1738,2,51,1400
1739,2,13,-500
1740,2,17,-500
1741,2,20,-800
1742,2,18,-300
1743,2,33,0
1744,2,8,-500
1745,2,15,-1000
1746,2,16,-500
1747,2,8,-500
1748,2,32,300
1749,2,16,-500
1750,2,16,-500
1751,2,71,3500
1752,2,58,1900
1753,2,17,-1000
1754,2,20,-500
1755,2,49,1700
1756,2,7,-1000
1757,2,44,1100
1758,2,30,400
1759,2,10,-500
1760,2,19,-500
1761,2,20,-800
1762,2,50,1500
1763,2,85,3600
1764,2,24,-500
1765,2,32,900
1766,2,21,-1000
1767,2,79,3600
1768,2,30,300
1769,2,61,2100
1770,2,59,2700
1771,2,52,2500
1772,2,20,-300
1773,2,25,-800
1774,2,51,1200
1775,2,15,-500
1776,2,19,-300
1777,2,13,-1000
1778,2,40,400
1779,2,52,1800
1780,2,36,0
1781,2,5,-1000
1782,2,19,-1000
1783,2,42,1500
1784,2,13,-1000
1785,2,28,-600
1786,2,9,-1000
1787,2,14,-1000
1788,2,23,-1000
1789,2,15,-500
1790,2,20,-500
1791,2,3,-1000
1792,2,16,-500
1793,2,46,1000
1794,2,6,-500
1795,2,22,-400
1796,2,39,900
1797,2,25,-600
1798,2,2,-1000
1799,2,45,1400
1800,2,20,-1000
1801,2,19,-1000
1802,2,90,4000
1803,2,28,-400
1804,2,65,1800
1805,2,51,2100
1806,2,12,-1000
1807,2,18,-1000
1808,2,21,-100
1809,2,15,-300
1810,2,19,-800
1811,2,18,-500
1812,2,33,100
1813,2,42,900
1814,2,18,-300
1815,2,15,-1000
1816,2,41,1500
1817,2,23,-300
1818,2,47,1500
1819,2,3,-500
1820,2,21,-1000
1821,2,29,500
1822,2,6,-500
1823,2,22,-300
1824,2,26,500
1825,2,22,-300
1826,2,52,1900
1827,2,37,600
1828,2,115,6900
1829,2,21,-300
1830,2,37,0
1831,2,16,-1000
1832,2,22,-100
1833,2,20,-1000
1834,2,19,-500
1835,2,23,-300
1836,2,32,-400
1837,2,20,-100
1838,2,1,-1000
1839,2,50,2100
1840,2,56,1800
1841,2,64,2700
1842,2,20,-1000
1843,2,17,-300
1844,2,23,-1000
1845,2,29,300
1846,2,28,-600
1847,2,19,-600
1848,2,73,3300
1849,2,18,-500
1850,2,34,100
1851,2,92,5300
1852,2,23,-800
1853,2,20,-500
1854,2,12,-500
1855,2,11,-1000
1856,2,19,-800
1857,2,16,-500
1858,2,34,-100
1859,2,13,-500
1860,2,64,1900
1861,2,21,-1000
1862,2,30,200
1863,2,46,1600
1864,2,20,-800
1865,2,16,-1000
1866,2,27,-300
1867,2,24,-800
1868,2,108,6100
1869,2,28,100
1870,2,22,300
1871,2,38,1100
1872,2,8,-1000
1873,2,41,600
1874,2,15,-1000
1875,2,14,-1000
1876,2,38,700
1877,2,23,100
1878,2,26,100
1879,2,35,1100
1880,2,45,1000
1881,2,53,1800
1882,2,20,-800
1883,2,11,-500
1884,2,19,-1000
1885,2,40,1300
1886,2,18,-300
1887,2,41,1300
1888,2,15,-800
1889,2,20,-1000
1890,2,22,-500
1891,2,12,-500
1892,2,20,-300
1893,2,22,-600
1894,2,79,3400
1895,2,21,-300
1896,2,73,3900
1897,2,20,-100
1898,2,15,-500
1899,2,21,-1000
1900,2,16,-1000
1901,2,30,400
1902,2,14,-1000
1903,2,93,4700
1904,2,18,-1000
1905,2,21,-800
1906,2,68,2700
1907,2,18,-1000
1908,2,21,-500
1909,2,74,3700
1910,2,22,-300
1911,2,19,-500
1912,2,29,300
1913,2,14,-500
1914,2,31,500
1915,2,12,-1000
1916,2,12,-1000
1917,2,26,900
1918,2,20,-300
1919,2,5,-1000
1920,2,63,3300
1921,2,29,0
1922,2,29,100
1923,2,38,1500
1924,2,56,2300
1925,2,19,-800
1926,2,14,-1000
1927,2,20,-300
1928,2,14,-1000
1929,2,12,-1000
1930,2,24,-300
1931,2,11,-500
1932,2,20,-500
1933,2,37,-400
1934,2,15,-800
1935,2,32,300
1936,2,51,2500
1937,2,7,-500
1938,2,76,2600
1939,2,22,-100
1940,2,25,300
1941,2,30,100
1942,2,21,-600
1943,2,17,-800
1944,2,23,-800
1945,2,15,-1000
1946,2,17,-1000
1947,2,47,1500
1948,2,9,-500
1949,2,34,1100
1950,2,35,-200
1951,2,21,-800
1952,2,31,900
1953,2,51,1200
1954,2,24,-200
1955,2,14,-800
1956,2,39,1900
1957,2,16,-500
1958,2,42,800
1959,2,32,-200
1960,2,19,-500
1961,2,25,-800
1962,2,40,400
1963,2,46,1000
1964,2,41,1700
1965,2,29,300
1966,2,79,3500
1967,2,27,-100
1968,2,6,-1000
1969,2,32,900
1970,2,15,-1000
1971,2,21,-300
1972,2,21,-500
1973,2,13,-1000
1974,2,13,-1000
1975,2,21,-300
1976,2,25,100
1977,2,79,3700
1978,2,12,-1000
1979,2,14,-500
1980,2,27,-800
1981,2,8,-500
1982,2,35,900
1983,2,14,-1000
1984,2,5,-500
1985,2,27,-600
1986,2,26,900
1987,2,16,-1000
1988,2,38,500
1989,2,22,100
1990,2,30,-200
1991,2,18,-1000
1992,2,14,-1000
1993,2,30,200
1994,2,45,1300
1995,2,17,-500
1996,2,14,-1000
1997,2,108,4200
1998,2,11,-500
1999,2,19,-500
2000,2,30,700
2001,2,8,-500
2002,2,12,-500
2003,2,18,-1000
2004,2,29,300
2005,2,18,-500
2006,2,52,1400
2007,2,96,4600
2008,2,0,-1000
2009,2,7,-500
2010,2,97,4700
2011,2,12,-500
2012,2,63,3300
2013,2,46,1000
2014,2,20,-800
2015,2,9,-500
2016,2,26,-100
2017,2,16,-500
2018,2,36,400
2019,2,70,2700
2020,2,21,-1000
2021,2,27,-800
2022,2,11,-1000
2023,2,1,-1000
2024,2,49,1200
2025,2,9,-500
2026,2,17,-500
2027,2,62,3100
2028,2,27,-800
2029,2,23,-400
2030,2,24,-600
2031,2,17,-800
2032,2,20,-1000
2033,2,5,-1000
2034,2,16,-1000
2035,2,18,-500
2036,2,7,-1000
2037,2,42,400
2038,2,21,-800
2039,2,19,-300
2040,2,24,-400
2041,2,53,1600
2042,2,34,900
2043,2,13,-500
2044,2,18,-800
2045,2,82,3200
2046,2,41,200
2047,2,20,-500
2048,2,22,100
2049,2,62,3300
2050,2,19,-800
2051,2,21,-300
2052,2,37,200
2053,2,33,-400
2054,2,21,-300
2055,2,25,-200
2056,2,7,-1000
2057,2,14,-1000
2058,2,16,-1000
2059,2,36,900
2060,2,37,400
2061,2,26,-100
2062,2,53,1000
2063,2,4,-1000
2064,2,22,-300
2065,2,11,-500
2066,2,58,2300
2067,2,68,2400
2068,2,21,-100
2069,2,18,-800
2070,2,24,-100
2071,2,6,-500
2072,2,6,-1000
2073,2,31,500
2074,2,52,1400
2075,2,21,-100
2076,2,23,-600
2077,2,25,100
2078,2,91,4300
2079,2,48,1600
2080,2,35,0
2081,2,20,-500
2082,2,22,-800
2083,2,28,-200
2084,2,41,800
2085,2,42,900
2086,2,18,-1000
2087,2,24,300
2088,2,13,-1000
2089,2,20,-800
2090,2,11,-1000
2091,2,38,1300
2092,2,29,400
2093,2,23,-800
2094,2,17,-1000
2095,2,7,-1000
2096,2,42,1100
2097,2,60,2300
2098,2,42,1000
2099,2,16,-500
2100,2,102,5400
2101,2,24,-1000
2102,2,25,0
2103,2,30,-400
2104,2,3,-1000
2105,2,23,-800
2106,2,44,200
2107,2,5,-500
2108,2,62,3300
2109,2,46,2700
2110,2,27,200
2111,2,57,2500
2112,2,17,-800
2113,2,14,-500
2114,2,50,1400
2115,2,61,2500
2116,2,17,-500
2117,2,22,-300
2118,2,8,-500
2119,2,57,1900
2120,2,17,-1000
2121,2,32,600
2122,2,21,-800
2123,2,59,1700
2124,2,1,-1000
2125,2,7,-500
2126,2,14,-1000
2127,2,14,-500
2128,2,10,-1000
2129,2,43,1000
2130,2,0,-500
2131,2,16,-500
2132,2,28,-600
2133,2,41,1100
2134,2,37,600
2135,2,22,-100
2136,2,18,-500
2137,2,19,-500
2138,2,16,-1000
2139,2,19,-1000
2140,2,33,-200
2141,2,44,1500
2142,2,20,-300
2143,2,30,300
2144,2,27,-300
2145,2,42,1500
2146,2,32,900
2147,2,48,1700
2148,2,18,-500
2149,2,23,-1000
2150,2,6,-1000
2151,2,3,-1000
2152,2,22,-300
2153,2,19,-1000
2154,2,4,-1000
2155,2,16,-1000
2156,2,26,-800
2157,2,22,300
2158,2,111,6100
2159,2,20,-500
2160,2,9,-500
2161,2,22,100
2162,2,18,-100
2163,2,21,-300
2164,2,24,-100
2165,2,42,900
2166,2,21,-1000
2167,2,36,-200
2168,2,18,-500
2169,2,38,300
2170,2,19,-500
2171,2,28,300
2172,2,20,-500
2173,2,24,-800
2174,2,57,2300
2175,2,20,-500
2176,2,15,-300
2177,2,6,-500
2178,2,25,-600
2179,2,19,-1000
2180,2,11,-500
2181,2,50,1200
2182,2,47,1500
2183,2,54,1900
2184,2,3,-1000
2185,2,38,500
2186,2,16,-500
2187,2,15,-1000
2188,2,25,-600
2189,2,25,-1000
2190,2,16,-1000
2191,2,28,-100
2192,2,21,-300
2193,2,32,1100
2194,2,30,700
2195,2,11,-500
2196,2,24,-100
2197,2,16,-1000
2198,2,24,-500
2199,2,15,-1000
2200,2,26,-200
2201,2,18,-800
2202,2,41,800
2203,2,45,1400
2204,2,20,-800
2205,2,13,-1000
2206,2,41,600
2207,2,86,4500
2208,2,16,-1000
2209,2,29,300
2210,2,49,1600
2211,2,14,-800
2212,2,19,-300
2213,2,19,-1000
2214,2,10,-500
2215,2,3,-500
2216,2,25,300
2217,2,9,-500
2218,2,16,-1000
2219,2,18,-500
2220,2,7,-1000
2221,2,19,-500
2222,2,21,-800
2223,2,87,4900
2224,2,51,1900
2225,2,1,-1000
2226,2,30,-600
2227,2,20,-500
2228,2,37,900
2229,2,41,1200
2230,2,17,-1000
2231,2,31,500
2232,2,13,-1000
2233,2,28,300
2234,2,23,-800
2235,2,5,-1000
2236,2,26,200
2237,2,107,6300
2238,2,19,-500
2239,2,62,2000
2240,2,22,-1000
2241,2,19,-500
2242,2,10,-500
2243,2,34,-200
2244,2,35,900
2245,2,34,700
2246,2,15,-1000
2247,2,26,-100
2248,2,57,1600
2249,2,23,-800
2250,2,4,-500
2251,2,62,1800
2252,2,94,3800
2253,2,13,-500
2254,2,39,900
2255,2,23,-100
2256,2,17,-1000
2257,2,18,-500
2258,2,69,3700
2259,2,52,1500
2260,2,74,2600
2261,2,25,-100
2262,2,2,-1000
2263,2,36,900
2264,2,18,-800
2265,2,15,-500
2266,2,33,100
2267,2,66,2800
2268,2,19,-300
2269,2,7,-500
2270,2,59,2300
2271,2,17,-1000
2272,2,6,-1000
2273,2,11,-1000
2274,2,8,-1000
2275,2,22,-300
2276,2,5,-500
2277,2,13,-500
2278,2,14,-1000
2279,2,16,-500
2280,2,24,-400
2281,2,22,-300
2282,2,36,1100
2283,2,7,-1000
2284,2,33,900
2285,2,17,-1000
2286,2,56,1400
2287,2,20,-800
2288,2,20,-1000
2289,2,30,400
2290,2,35,1500
2291,2,109,5200
2292,2,14,-500
2293,2,16,-1000
2294,2,13,-1000
2295,2,66,3500
2296,2,65,2400
2297,2,41,600
2298,2,28,-100
2299,2,18,-1000
2300,2,20,-1000
2301,2,85,3000
2302,2,11,-500
2303,2,11,-1000
2304,2,19,-300
2305,2,24,700
2306,2,3,-1000
2307,2,54,1700
2308,2,30,-800
2309,2,22,300
2310,2,6,-1000
2311,2,31,400
2312,2,22,-400
2313,2,7,-500
2314,2,30,200
2315,2,2,-500
2316,2,4,-1000
2317,2,20,-500
2318,2,3,-500
2319,2,16,-1000
2320,2,38,0
2321,2,54,2100
2322,2,49,1900
2323,2,12,-500
2324,2,22,200
2325,2,12,-500
2326,2,13,-1000
2327,2,29,300
2328,2,1,-1000
2329,2,24,-100
2330,2,25,-100
2331,2,25,100
2332,2,18,-1000
2333,2,24,-100
2334,2,7,-500
2335,2,19,-800
2336,2,42,800
2337,2,66,2900
2338,2,47,1200
2339,2,41,1100
2340,2,18,-500
2341,2,14,-500
2342,2,45,1000
2343,2,13,-1000
2344,2,11,-1000
2345,2,17,-1000
2346,2,10,-1000
2347,2,17,-500
2348,2,35,800
2349,2,28,100
2350,2,142,6800
2351,2,18,-1000
2352,2,15,-1000
2353,2,67,3100
2354,2,41,600
2355,2,22,100
2356,2,35,1300
2357,2,17,-500
2358,2,17,-1000
2359,2,4,-500
2360,2,39,800
2361,2,35,600
2362,2,21,-500
2363,2,17,-300
2364,2,16,-500
2365,2,1,-1000
2366,2,13,-500
2367,2,41,1500
2368,2,26,-100
2369,2,23,-1000
2370,2,9,-1000
2371,2,41,1500
2372,2,50,1500
2373,2,23,-200
2374,2,18,-800
2375,2,33,300
2376,2,35,0
2377,2,9,-500
2378,2,13,-500
2379,2,16,-1000
2380,2,17,-500
2381,2,20,-500
2382,2,33,900
2383,2,41,1200
2384,2,45,1500
2385,2,31,0
2386,2,14,-500
2387,2,45,1000
2388,2,60,2900
2389,2,8,-500
2390,2,13,-500
2391,2,26,0
2392,2,13,-500
2393,2,44,1700
2394,2,32,900
2395,2,18,-600
2396,2,24,-600
2397,2,15,-1000
2398,2,32,900
2399,2,14,-1000
2400,2,26,-100
2401,2,29,-600
2402,2,8,-1000
2403,2,16,-1000
2404,2,9,-500
2405,2,3,-500
2406,2,35,800
2407,2,21,-500
2408,2,22,-500
2409,2,28,-100
2410,2,11,-1000
2411,2,13,-500
2412,2,50,1200
2413,2,16,-500
2414,2,26,100
2415,2,27,-400
2416,2,21,-1000
2417,2,20,-500
2418,2,29,-400
2419,2,10,-500
2420,2,19,-300
2421,2,22,-600
2422,2,3,-1000
2423,2,2,-500
2424,2,18,-300
2425,2,18,-1000
2426,2,18,-300
2427,2,47,1300
2428,2,8,-500
2429,2,53,2100
2430,2,33,0
2431,2,2,-500
2432,2,23,-600
2433,2,18,-500
2434,2,18,-800
2435,2,10,-500
2436,2,53,1000
2437,2,67,2400
2438,2,31,-600
2439,2,29,700
2440,2,27,-600
2441,2,11,-1000
2442,2,23,-800
2443,2,42,1500
2444,2,52,1000
2445,2,3,-500
2446,2,18,-300
2447,2,18,-800
2448,2,29,0
2449,2,15,-1000
2450,2,31,-200
2451,2,36,400
2452,2,49,2100
2453,2,17,-1000
2454,2,7,-500
2455,2,46,1700
2456,2,75,3600
2457,2,71,2800
2458,2,22,-300
2459,2,16,-500
2460,2,15,-1000
2461,2,16,-1000
2462,2,90,4300
2463,2,15,-500
2464,2,0,-1000
2465,2,34,700
2466,2,17,-1000
2467,2,7,-1000
2468,2,1,-500
2469,2,23,-100
2470,2,41,1300
2471,2,19,-800
2472,2,23,-1000
2473,2,13,-1000
2474,2,28,-400
2475,2,28,900
2476,2,17,-500
2477,2,58,2100
2478,2,35,200
2479,2,33,300
2480,2,57,2500
2481,2,38,1000
2482,2,6,-500
2483,2,8,-1000
2484,2,16,-500
2485,2,7,-500
2486,2,12,-1000
2487,2,50,1000
2488,2,17,-500
2489,2,16,-1000
2490,2,24,-600
2491,2,57,2300
2492,2,39,1000
2493,2,83,4200
2494,2,16,-1000
2495,2,29,-100
2496,2,75,4100
2497,2,3,-1000
2498,2,3,-1000
2499,2,32,-200
2500,2,15,-1000
2501,2,34,1100
2502,2,59,2300
2503,2,62,2000
2504,2,27,300
2505,2,19,-500
2506,2,16,-500
2507,2,5,-1000
2508,2,15,-300
2509,2,56,2700
2510,2,18,-300
2511,2,42,1500
2512,2,16,-300
2513,2,43,1500
2514,2,14,-500
2515,2,43,1500
2516,2,30,500
2517,2,20,-300
2518,2,43,1300
2519,2,17,-1000
2520,2,52,1900
2521,2,16,-500
2522,2,57,1200
2523,2,6,-1000
2524,2,12,-500
2525,2,6,-1000
2526,2,47,800
2527,2,46,1500
2528,2,17,-800
2529,2,11,-500
2530,2,9,-500
2531,2,51,1000
2532,2,33,400
2533,2,17,-1000
2534,2,27,-100
2535,2,46,1200
2536,2,4,-1000
2537,2,23,-100
2538,2,20,-500
2539,2,39,600
2540,2,20,-1000
2541,2,9,-1000
2542,2,22,-800
2543,2,16,-500
2544,2,54,2100
2545,2,45,900
2546,2,31,900
2547,2,16,-1000
2548,2,78,3700
2549,2,56,2900
2550,2,18,-500
2551,2,21,-300
2552,2,21,-500
2553,2,30,-200
2554,2,45,600
2555,2,19,-500
2556,2,17,-800
2557,2,28,700
2558,2,0,-1000
2559,2,13,-1000
2560,2,30,500
2561,2,13,-500
2562,2,17,-500
2563,2,16,-500
2564,2,42,800
2565,2,13,-500
2566,2,15,-1000
2567,2,1,-1000
2568,2,19,-800
2569,2,13,-1000
2570,2,19,-300
2571,2,30,-400
2572,2,24,300
2573,2,56,1800
2574,2,39,600
2575,2,38,0
2576,2,32,400
2577,2,40,600
2578,2,15,-1000
2579,2,31,300
2580,2,15,-500
2581,2,15,-1000
2582,2,40,0
2583,2,19,-1000
2584,2,16,-300
2585,2,15,-500
2586,2,85,3600
2587,2,11,-500
2588,2,15,-500
2589,2,47,1200
2590,2,36,0
2591,2,20,-800
2592,2,21,-300
2593,2,17,-1000
2594,2,23,-300
2595,2,23,-800
2596,2,23,-1000
2597,2,22,-600
2598,2,22,-500
2599,2,65,2900
2600,2,20,-1000
2601,2,17,-500
2602,2,43,1200
2603,2,93,4600
2604,2,14,-1000
2605,2,42,200
2606,2,16,-500
2607,2,41,1000
2608,2,32,-800
2609,2,8,-500
2610,2,24,-100
2611,2,16,-500
2612,2,19,-1000
2613,2,24,-1000
2614,2,62,1900
2615,2,38,1000
2616,2,41,1500
2617,2,34,200
2618,2,28,-400
2619,2,13,-500
2620,2,29,-100
2621,2,16,-500
2622,2,29,500
2623,2,26,100
2624,2,17,-500
2625,2,52,1200
2626,2,57,1800
2627,2,25,300
2628,2,77,2800
2629,2,24,-100
2630,2,54,1800
2631,2,22,-800
2632,2,2,-1000
2633,2,20,-800
2634,2,8,-1000
2635,2,24,-100
2636,2,28,-100
2637,2,24,-100
2638,2,17,-500
2639,2,24,-600
2640,2,65,1600
2641,2,14,-1000
2642,2,26,500
2643,2,19,-100
2644,2,16,-500
2645,2,23,-300
2646,2,11,-1000
2647,2,35,1100
2648,2,13,-1000
2649,2,27,-100
2650,2,16,-500
2651,2,23,100
2652,2,14,-500
2653,2,2,-1000
2654,2,29,300
2655,2,112,5900
2656,2,79,3000
2657,2,30,700
2658,2,12,-1000
2659,2,26,-100
2660,2,109,6000
2661,2,23,100
2662,2,41,1300
2663,2,28,-100
2664,2,19,-800
2665,2,26,-1000
2666,2,47,1900
2667,2,7,-500
2668,2,14,-1000
2669,2,66,3500
2670,2,16,-500
2671,2,35,1100
2672,2,26,-300
2673,2,12,-500
2674,2,14,-1000
2675,2,14,-1000
2676,2,76,3100
2677,2,73,3500
2678,2,17,-300
2679,2,32,-200
2680,2,14,-500
2681,2,47,1400
2682,2,17,-1000
2683,2,55,1400
2684,2,84,3300
2685,2,10,-500
2686,2,29,-100
2687,2,21,-800
2688,2,36,200
2689,2,12,-500
2690,2,26,-600
2691,2,19,-1000
2692,2,50,1500
2693,2,7,-1000
2694,2,33,-200
2695,2,9,-1000
2696,2,17,-1000
2697,2,12,-500
2698,2,13,-500
2699,2,16,-500
2700,2,9,-500
2701,2,19,-800
2702,2,30,500
2703,2,28,100
2704,2,2,-500
2705,2,19,-300
2706,2,15,-500
2707,2,34,900
2708,2,28,100
2709,2,20,-500
2710,2,17,-1000
2711,2,11,-1000
2712,2,44,1200
2713,2,13,-500
2714,2,21,-500
2715,2,23,-100
2716,2,10,-1000
2717,2,24,100
2718,2,98,5800
2719,2,34,700
2720,2,8,-1000
2721,2,26,0
2722,2,27,-200
2723,2,37,200
2724,2,40,700
2725,2,17,-500
2726,2,17,-500
2727,2,14,-1000
2728,2,58,1800
2729,2,15,-1000
2730,2,24,-100
2731,2,0,-1000
2732,2,16,-300
2733,2,55,1400
2734,2,20,-300
2735,2,20,-500
2736,2,18,-500
2737,2,19,-300
2738,2,13,-500
2739,2,6,-1000
2740,2,21,-500
2741,2,30,0
2742,2,14,-500
2743,2,18,-500
2744,2,37,1100
2745,2,47,1500
2746,2,17,-500
2747,2,21,-500
2748,2,17,-1000
2749,2,36,700
2750,2,44,400
2751,2,22,-500
2752,2,43,900
2753,2,11,-500
2754,2,34,200
2755,2,59,2100
2756,2,9,-500
2757,2,26,-200
2758,2,50,1400
2759,2,92,4500
2760,2,11,-500
2761,2,18,-100
2762,2,19,-1000
2763,2,17,-300
2764,2,11,-500
2765,2,16,-500
2766,2,19,-1000
2767,2,8,-1000
2768,2,12,-1000
2769,2,11,-500
2770,2,16,-1000
2771,2,19,-800
2772,2,43,1000
2773,2,76,3100
2774,2,57,1700
2775,2,5,-1000
2776,2,9,-500
2777,2,26,100
2778,2,19,-300
2779,2,17,-300
2780,2,26,-600
2781,2,15,-500
2782,2,22,-100
2783,2,18,-500
2784,2,23,-400
2785,2,124,5700
2786,2,18,-500
2787,2,10,-500
2788,2,15,-500
2789,2,6,-500
2790,2,11,-500
2791,2,21,-300
2792,2,20,-1000
2793,2,17,-1000
2794,2,32,100
2795,2,27,-400
2796,2,27,-600
2797,2,20,-300
2798,2,23,-600
2799,2,12,-500
2800,2,58,2700
2801,2,26,-400
2802,2,17,-1000
2803,2,51,1800
2804,2,25,-600
2805,2,56,1900
2806,2,112,6000
2807,2,18,-500
2808,2,43,800
2809,2,13,-500
2810,2,46,2100
2811,2,13,-1000
2812,2,21,-300
2813,2,18,-500
2814,2,33,200
2815,2,40,600
2816,2,25,-800
2817,2,22,-100
2818,2,27,-100
2819,2,28,100
2820,2,94,4200
2821,2,13,-1000
2822,2,15,-800
2823,2,25,700
2824,2,11,-500
2825,2,37,1100
2826,2,35,1100
2827,2,104,5700
2828,2,30,600
2829,2,41,0
2830,2,72,3500
2831,2,15,-1000
2832,2,10,-500
2833,2,4,-1000
2834,2,60,2400
2835,2,34,700
2836,2,56,1900
2837,2,40,1500
2838,2,10,-1000
2839,2,15,-500
2840,2,82,3600
2841,2,70,3300
2842,2,8,-500
2843,2,6,-500
2844,2,55,2100
2845,2,8,-500
2846,2,37,1300
2847,2,7,-1000
2848,2,18,-1000
2849,2,24,-300
2850,2,16,-500
2851,2,1,-500
2852,2,21,-1000
2853,2,11,-500
2854,2,29,300
2855,2,16,-1000
2856,2,26,0
2857,2,16,-500
2858,2,14,-1000
2859,2,20,-1000
2860,2,2,-1000
2861,2,3,-1000
2862,2,27,100
2863,2,40,1700
2864,2,19,-500
2865,2,16,-300
2866,2,21,-800
2867,2,18,-300
2868,2,14,-500
2869,2,55,1900
2870,2,15,-1000
2871,2,45,1500
2872,2,25,-400
2873,2,33,700
2874,2,10,-1000
2875,2,6,-500
2876,2,52,1600
2877,2,14,-1000
2878,2,64,2900
2879,2,45,1700
